heure_aggr,TP_s,date,heure,jour
2018-07-28 21:06:00,491.5538117926667,2018-07-28 21:06:00,21:06,2018/07/28
2018-07-28 21:12:00,485.7154499975001,2018-07-28 21:12:00,21:12,2018/07/28
2018-07-28 21:18:00,494.8845755923333,2018-07-28 21:18:00,21:18,2018/07/28
2018-07-28 21:24:00,502.4071589923333,2018-07-28 21:24:00,21:24,2018/07/28
2018-07-28 21:30:00,515.6152931940001,2018-07-28 21:30:00,21:30,2018/07/28
2018-07-28 21:36:00,503.46590459099997,2018-07-28 21:36:00,21:36,2018/07/28
2018-07-28 21:42:00,500.62610339133334,2018-07-28 21:42:00,21:42,2018/07/28
2018-07-28 21:48:00,520.166939397,2018-07-28 21:48:00,21:48,2018/07/28
2018-07-28 21:54:00,584.7869927991666,2018-07-28 21:54:00,21:54,2018/07/28
2018-07-28 22:00:00,508.50696059616666,2018-07-28 22:00:00,22:00,2018/07/28
2018-07-28 22:06:00,529.8923639983333,2018-07-28 22:06:00,22:06,2018/07/28
2018-07-28 22:12:00,472.36297559600007,2018-07-28 22:12:00,22:12,2018/07/28
2018-07-28 22:18:00,474.66982559533335,2018-07-28 22:18:00,22:18,2018/07/28
2018-07-28 22:24:00,469.74430979899995,2018-07-28 22:24:00,22:24,2018/07/28
2018-07-28 22:30:00,511.4019779948333,2018-07-28 22:30:00,22:30,2018/07/28
2018-07-28 22:36:00,589.202417398,2018-07-28 22:36:00,22:36,2018/07/28
2018-07-28 22:42:00,503.31352739666664,2018-07-28 22:42:00,22:42,2018/07/28
2018-07-28 22:48:00,513.1716551983333,2018-07-28 22:48:00,22:48,2018/07/28
2018-07-28 22:54:00,504.9215897983333,2018-07-28 22:54:00,22:54,2018/07/28
2018-07-28 23:00:00,470.3966315988334,2018-07-28 23:00:00,23:00,2018/07/28
2018-07-28 23:06:00,449.95015319783334,2018-07-28 23:06:00,23:06,2018/07/28
2018-07-28 23:12:00,461.5690625971667,2018-07-28 23:12:00,23:12,2018/07/28
2018-07-28 23:18:00,466.40788259416667,2018-07-28 23:18:00,23:18,2018/07/28
2018-07-28 23:24:00,465.4376603961667,2018-07-28 23:24:00,23:24,2018/07/28
2018-07-28 23:30:00,508.5224849965,2018-07-28 23:30:00,23:30,2018/07/28
2018-07-28 23:36:00,494.451485995,2018-07-28 23:36:00,23:36,2018/07/28
2018-07-28 23:42:00,491.20028939516664,2018-07-28 23:42:00,23:42,2018/07/28
2018-07-28 23:48:00,550.4716973984999,2018-07-28 23:48:00,23:48,2018/07/28
2018-07-28 23:54:00,551.813026799,2018-07-28 23:54:00,23:54,2018/07/28
2019-07-06 00:00:00,552.1501433958333,2019-07-06 00:00:00,00:00,2019/07/06
2019-07-06 00:06:00,532.689199189,2019-07-06 00:06:00,00:06,2019/07/06
2019-07-06 00:12:00,477.6550523953333,2019-07-06 00:12:00,00:12,2019/07/06
2019-07-06 00:18:00,488.7142427946667,2019-07-06 00:18:00,00:18,2019/07/06
2019-07-06 00:24:00,510.355490393,2019-07-06 00:24:00,00:24,2019/07/06
2019-07-06 00:30:00,521.5944107930001,2019-07-06 00:30:00,00:30,2019/07/06
2019-07-06 00:36:00,527.5750895958334,2019-07-06 00:36:00,00:36,2019/07/06
2019-07-06 00:42:00,474.58948199833327,2019-07-06 00:42:00,00:42,2019/07/06
2019-07-06 00:48:00,485.15879459333337,2019-07-06 00:48:00,00:48,2019/07/06
2019-07-06 00:54:00,512.1522263953333,2019-07-06 00:54:00,00:54,2019/07/06
2019-07-06 01:00:00,510.10553819916663,2019-07-06 01:00:00,01:00,2019/07/06
2019-07-06 01:06:00,497.3342939968333,2019-07-06 01:06:00,01:06,2019/07/06
2019-07-06 01:12:00,580.665471597,2019-07-06 01:12:00,01:12,2019/07/06
2019-07-06 01:18:00,558.8455163981666,2019-07-06 01:18:00,01:18,2019/07/06
2019-07-06 01:24:00,481.74164459583335,2019-07-06 01:24:00,01:24,2019/07/06
2019-07-06 01:30:00,469.70977319699995,2019-07-06 01:30:00,01:30,2019/07/06
2019-07-06 01:36:00,472.56979799716663,2019-07-06 01:36:00,01:36,2019/07/06
2019-07-06 01:42:00,501.46844759633336,2019-07-06 01:42:00,01:42,2019/07/06
2019-07-06 01:48:00,504.9779087978333,2019-07-06 01:48:00,01:48,2019/07/06
2019-07-06 01:54:00,456.3502709988333,2019-07-06 01:54:00,01:54,2019/07/06
2019-07-06 02:00:00,459.80356199833335,2019-07-06 02:00:00,02:00,2019/07/06
2019-07-06 02:06:00,495.1470623976666,2019-07-06 02:06:00,02:06,2019/07/06
2019-07-06 02:12:00,505.8324923968333,2019-07-06 02:12:00,02:12,2019/07/06
2019-07-06 02:18:00,509.5903079943334,2019-07-06 02:18:00,02:18,2019/07/06
2019-07-06 02:24:00,500.5937789978332,2019-07-06 02:24:00,02:24,2019/07/06
2019-07-06 02:30:00,449.66842799816664,2019-07-06 02:30:00,02:30,2019/07/06
2019-07-06 02:36:00,434.165315399,2019-07-06 02:36:00,02:36,2019/07/06
2019-07-06 02:42:00,433.166295599,2019-07-06 02:42:00,02:42,2019/07/06
2019-07-06 02:48:00,481.8808127996667,2019-07-06 02:48:00,02:48,2019/07/06
2019-07-06 02:54:00,569.2479,2019-07-06 02:54:00,02:54,2019/07/06
2019-07-06 03:00:00,561.6361223990001,2019-07-06 03:00:00,03:00,2019/07/06
2019-07-06 03:06:00,468.36891659516664,2019-07-06 03:06:00,03:06,2019/07/06
2019-07-06 03:12:00,439.8450407970001,2019-07-06 03:12:00,03:12,2019/07/06
2019-07-06 03:18:00,473.81732699733334,2019-07-06 03:18:00,03:18,2019/07/06
2019-07-06 03:24:00,558.4170005951667,2019-07-06 03:24:00,03:24,2019/07/06
2019-07-06 03:30:00,527.399758796,2019-07-06 03:30:00,03:30,2019/07/06
2019-07-06 03:36:00,588.9301535976666,2019-07-06 03:36:00,03:36,2019/07/06
2019-07-06 03:42:00,551.0132783963332,2019-07-06 03:42:00,03:42,2019/07/06
2019-07-06 03:48:00,474.30906839566666,2019-07-06 03:48:00,03:48,2019/07/06
2019-07-06 03:54:00,542.5658831968334,2019-07-06 03:54:00,03:54,2019/07/06
2019-07-06 04:00:00,513.7599461976666,2019-07-06 04:00:00,04:00,2019/07/06
2019-07-06 04:06:00,488.11730639850003,2019-07-06 04:06:00,04:06,2019/07/06
2019-07-06 04:12:00,463.93391819849995,2019-07-06 04:12:00,04:12,2019/07/06
2019-07-06 04:18:00,478.4589377969999,2019-07-06 04:18:00,04:18,2019/07/06
2019-07-06 04:24:00,446.31757559633337,2019-07-06 04:24:00,04:24,2019/07/06
2019-07-06 04:30:00,479.68957799633336,2019-07-06 04:30:00,04:30,2019/07/06
2019-07-06 04:36:00,549.3560867973333,2019-07-06 04:36:00,04:36,2019/07/06
2019-07-06 04:42:00,483.8767421968334,2019-07-06 04:42:00,04:42,2019/07/06
2019-07-06 04:48:00,483.1398347975,2019-07-06 04:48:00,04:48,2019/07/06
2019-07-06 04:54:00,474.28613999466666,2019-07-06 04:54:00,04:54,2019/07/06
2019-07-06 05:00:00,513.6449921936667,2019-07-06 05:00:00,05:00,2019/07/06
2019-07-06 05:06:00,488.5266791928334,2019-07-06 05:06:00,05:06,2019/07/06
2019-07-06 05:12:00,527.6249255938334,2019-07-06 05:12:00,05:12,2019/07/06
2019-07-06 05:18:00,491.35153439583337,2019-07-06 05:18:00,05:18,2019/07/06
2019-07-06 05:24:00,489.42299459583336,2019-07-06 05:24:00,05:24,2019/07/06
2019-07-06 05:30:00,458.7463841965,2019-07-06 05:30:00,05:30,2019/07/06
2019-07-06 05:36:00,458.99769719566666,2019-07-06 05:36:00,05:36,2019/07/06
2019-07-06 05:42:00,493.32577378983325,2019-07-06 05:42:00,05:42,2019/07/06
2019-07-06 05:48:00,470.58608939683336,2019-07-06 05:48:00,05:48,2019/07/06
2019-07-06 05:54:00,486.1956671941666,2019-07-06 05:54:00,05:54,2019/07/06
2019-07-06 06:00:00,500.3306315956666,2019-07-06 06:00:00,06:00,2019/07/06
2019-07-06 06:06:00,483.5836325971666,2019-07-06 06:06:00,06:06,2019/07/06
2019-07-06 06:12:00,449.7445235963333,2019-07-06 06:12:00,06:12,2019/07/06
2019-07-06 06:18:00,483.09919739750006,2019-07-06 06:18:00,06:18,2019/07/06
2019-07-06 06:24:00,503.92179839433334,2019-07-06 06:24:00,06:24,2019/07/06
2019-07-06 06:30:00,488.6916683945,2019-07-06 06:30:00,06:30,2019/07/06
2019-07-06 06:36:00,505.41128159716664,2019-07-06 06:36:00,06:36,2019/07/06
2019-07-06 06:42:00,529.9175033963334,2019-07-06 06:42:00,06:42,2019/07/06
2019-07-06 06:48:00,531.0570521975,2019-07-06 06:48:00,06:48,2019/07/06
2019-07-06 06:54:00,492.1178627968333,2019-07-06 06:54:00,06:54,2019/07/06
2019-07-06 07:00:00,502.31258819583337,2019-07-06 07:00:00,07:00,2019/07/06
2019-07-06 07:06:00,491.5449539973333,2019-07-06 07:06:00,07:06,2019/07/06
2019-07-06 07:12:00,555.4537895963332,2019-07-06 07:12:00,07:12,2019/07/06
2019-07-06 07:18:00,509.715182396,2019-07-06 07:18:00,07:18,2019/07/06
2019-07-06 07:24:00,507.675588594,2019-07-06 07:24:00,07:24,2019/07/06
2019-07-06 07:30:00,510.61025459216665,2019-07-06 07:30:00,07:30,2019/07/06
2019-07-06 07:36:00,515.1477059979999,2019-07-06 07:36:00,07:36,2019/07/06
2019-07-06 07:42:00,510.9664067961666,2019-07-06 07:42:00,07:42,2019/07/06
2019-07-06 07:48:00,485.62794239416667,2019-07-06 07:48:00,07:48,2019/07/06
2019-07-06 07:54:00,501.6849821948333,2019-07-06 07:54:00,07:54,2019/07/06
2019-07-06 08:00:00,494.4389363958333,2019-07-06 08:00:00,08:00,2019/07/06
2019-07-06 08:06:00,497.6616461966667,2019-07-06 08:06:00,08:06,2019/07/06
2019-07-06 08:12:00,509.8865231958334,2019-07-06 08:12:00,08:12,2019/07/06
2019-07-06 08:18:00,488.6749613975,2019-07-06 08:18:00,08:18,2019/07/06
2019-07-06 08:24:00,492.6835277916667,2019-07-06 08:24:00,08:24,2019/07/06
2019-07-06 08:30:00,519.8740739938332,2019-07-06 08:30:00,08:30,2019/07/06
2019-07-06 08:36:00,501.88470299233336,2019-07-06 08:36:00,08:36,2019/07/06
2019-07-06 08:42:00,524.265636595,2019-07-06 08:42:00,08:42,2019/07/06
2019-07-06 08:48:00,542.9470655965,2019-07-06 08:48:00,08:48,2019/07/06
2019-07-06 08:54:00,521.2136273961668,2019-07-06 08:54:00,08:54,2019/07/06
2019-07-06 09:00:00,510.1054367941667,2019-07-06 09:00:00,09:00,2019/07/06
2019-07-06 09:06:00,516.8069459958333,2019-07-06 09:06:00,09:06,2019/07/06
2019-07-06 09:12:00,512.512978197,2019-07-06 09:12:00,09:12,2019/07/06
2019-07-06 09:18:00,507.1890491963334,2019-07-06 09:18:00,09:18,2019/07/06
2019-07-06 09:24:00,516.9794213956667,2019-07-06 09:24:00,09:24,2019/07/06
2019-07-06 09:30:00,505.68833159699994,2019-07-06 09:30:00,09:30,2019/07/06
2019-07-06 09:36:00,508.22478719683335,2019-07-06 09:36:00,09:36,2019/07/06
2019-07-06 09:42:00,507.6640757983334,2019-07-06 09:42:00,09:42,2019/07/06
2019-07-06 09:48:00,514.9430921946665,2019-07-06 09:48:00,09:48,2019/07/06
2019-07-06 09:54:00,508.9210601923333,2019-07-06 09:54:00,09:54,2019/07/06
2019-07-06 10:00:00,508.0642697928334,2019-07-06 10:00:00,10:00,2019/07/06
2019-07-06 10:06:00,513.2042747938333,2019-07-06 10:06:00,10:06,2019/07/06
2019-07-06 10:12:00,521.2230131963333,2019-07-06 10:12:00,10:12,2019/07/06
2019-07-06 10:18:00,524.8216103945001,2019-07-06 10:18:00,10:18,2019/07/06
2019-07-06 10:24:00,518.7848435973333,2019-07-06 10:24:00,10:24,2019/07/06
2019-07-06 10:30:00,519.3472037973333,2019-07-06 10:30:00,10:30,2019/07/06
2019-07-06 10:36:00,512.5617563948334,2019-07-06 10:36:00,10:36,2019/07/06
2019-07-06 10:42:00,548.0725523955001,2019-07-06 10:42:00,10:42,2019/07/06
2019-07-06 10:48:00,552.4031963956667,2019-07-06 10:48:00,10:48,2019/07/06
2019-07-06 10:54:00,591.4911629950001,2019-07-06 10:54:00,10:54,2019/07/06
2019-07-06 11:00:00,581.442734394,2019-07-06 11:00:00,11:00,2019/07/06
2019-07-06 11:06:00,537.2412053976666,2019-07-06 11:06:00,11:06,2019/07/06
2019-07-06 11:12:00,522.6501653941667,2019-07-06 11:12:00,11:12,2019/07/06
2019-07-06 11:18:00,538.0035179951666,2019-07-06 11:18:00,11:18,2019/07/06
2019-07-06 11:24:00,514.2817061946666,2019-07-06 11:24:00,11:24,2019/07/06
2019-07-06 11:30:00,534.5596871976667,2019-07-06 11:30:00,11:30,2019/07/06
2019-07-06 11:36:00,557.2245371979999,2019-07-06 11:36:00,11:36,2019/07/06
2019-07-06 11:42:00,513.8186507938334,2019-07-06 11:42:00,11:42,2019/07/06
2019-07-06 11:48:00,514.5331301936667,2019-07-06 11:48:00,11:48,2019/07/06
2019-07-06 11:54:00,516.749060392,2019-07-06 11:54:00,11:54,2019/07/06
2019-07-06 12:00:00,510.2252615918333,2019-07-06 12:00:00,12:00,2019/07/06
2019-07-06 12:06:00,525.786798596,2019-07-06 12:06:00,12:06,2019/07/06
2019-07-06 12:12:00,529.0823123956667,2019-07-06 12:12:00,12:12,2019/07/06
2019-07-06 12:18:00,511.50559499516663,2019-07-06 12:18:00,12:18,2019/07/06
2019-07-06 12:24:00,498.0287279965,2019-07-06 12:24:00,12:24,2019/07/06
2019-07-06 12:30:00,500.94634619666664,2019-07-06 12:30:00,12:30,2019/07/06
2019-07-06 12:36:00,497.5840325966667,2019-07-06 12:36:00,12:36,2019/07/06
2019-07-06 12:42:00,514.200237596,2019-07-06 12:42:00,12:42,2019/07/06
2019-07-06 12:48:00,504.97131179649995,2019-07-06 12:48:00,12:48,2019/07/06
2019-07-06 12:54:00,513.3871259953333,2019-07-06 12:54:00,12:54,2019/07/06
2019-07-06 13:00:00,501.83332379483335,2019-07-06 13:00:00,13:00,2019/07/06
2019-07-06 13:06:00,524.7695567928333,2019-07-06 13:06:00,13:06,2019/07/06
2019-07-06 13:12:00,532.6423091945,2019-07-06 13:12:00,13:12,2019/07/06
2019-07-06 13:18:00,513.5225975940001,2019-07-06 13:18:00,13:18,2019/07/06
2019-07-06 13:24:00,515.3666441955,2019-07-06 13:24:00,13:24,2019/07/06
2019-07-06 13:30:00,496.74372419649995,2019-07-06 13:30:00,13:30,2019/07/06
2019-07-06 13:36:00,496.45287419233335,2019-07-06 13:36:00,13:36,2019/07/06
2019-07-06 13:42:00,507.1647593933333,2019-07-06 13:42:00,13:42,2019/07/06
2019-07-06 13:48:00,506.9792783973333,2019-07-06 13:48:00,13:48,2019/07/06
2019-07-06 13:54:00,516.1912811943333,2019-07-06 13:54:00,13:54,2019/07/06
2019-07-06 14:00:00,516.6001619965,2019-07-06 14:00:00,14:00,2019/07/06
2019-07-06 14:06:00,519.8575529953333,2019-07-06 14:06:00,14:06,2019/07/06
2019-07-06 14:12:00,525.2015393988333,2019-07-06 14:12:00,14:12,2019/07/06
2019-07-06 14:18:00,514.507168198,2019-07-06 14:18:00,14:18,2019/07/06
2019-07-06 14:24:00,509.786951397,2019-07-06 14:24:00,14:24,2019/07/06
2019-07-06 14:30:00,517.4397077955,2019-07-06 14:30:00,14:30,2019/07/06
2019-07-06 14:36:00,531.7199039943333,2019-07-06 14:36:00,14:36,2019/07/06
2019-07-06 14:42:00,508.61491739333337,2019-07-06 14:42:00,14:42,2019/07/06
2019-07-06 14:48:00,519.9028013955,2019-07-06 14:48:00,14:48,2019/07/06
2019-07-06 14:54:00,506.95211099399995,2019-07-06 14:54:00,14:54,2019/07/06
2019-07-06 15:00:00,509.2386455943333,2019-07-06 15:00:00,15:00,2019/07/06
2019-07-06 15:06:00,504.374059197,2019-07-06 15:06:00,15:06,2019/07/06
2019-07-06 15:12:00,518.3310683983333,2019-07-06 15:12:00,15:12,2019/07/06
2019-07-06 15:18:00,495.3906515946667,2019-07-06 15:18:00,15:18,2019/07/06
2019-07-06 15:24:00,495.236257191,2019-07-06 15:24:00,15:24,2019/07/06
2019-07-06 15:30:00,498.65014019616666,2019-07-06 15:30:00,15:30,2019/07/06
2019-07-06 15:36:00,495.5942573943333,2019-07-06 15:36:00,15:36,2019/07/06
2019-07-06 15:42:00,498.864014391,2019-07-06 15:42:00,15:42,2019/07/06
2019-07-06 15:48:00,515.6875541971666,2019-07-06 15:48:00,15:48,2019/07/06
2019-07-06 15:54:00,501.8130917945,2019-07-06 15:54:00,15:54,2019/07/06
2019-07-06 16:00:00,502.48925579533335,2019-07-06 16:00:00,16:00,2019/07/06
2019-07-06 16:06:00,505.7319725973334,2019-07-06 16:06:00,16:06,2019/07/06
2019-07-06 16:12:00,502.4927171955,2019-07-06 16:12:00,16:12,2019/07/06
2019-07-06 16:18:00,491.62238398999995,2019-07-06 16:18:00,16:18,2019/07/06
2019-07-06 16:24:00,517.7361851905,2019-07-06 16:24:00,16:24,2019/07/06
2019-07-06 16:30:00,512.5731809981667,2019-07-06 16:30:00,16:30,2019/07/06
2019-07-06 16:36:00,490.17572819599997,2019-07-06 16:36:00,16:36,2019/07/06
2019-07-06 16:42:00,491.05367219566665,2019-07-06 16:42:00,16:42,2019/07/06
2019-07-06 16:48:00,493.15140059333334,2019-07-06 16:48:00,16:48,2019/07/06
2019-07-06 16:54:00,486.44084519766665,2019-07-06 16:54:00,16:54,2019/07/06
2019-07-06 17:00:00,491.4571397984999,2019-07-06 17:00:00,17:00,2019/07/06
2019-07-06 17:06:00,503.2537991948334,2019-07-06 17:06:00,17:06,2019/07/06
2019-07-06 17:12:00,491.6660495981667,2019-07-06 17:12:00,17:12,2019/07/06
2019-07-06 17:18:00,497.6621291941667,2019-07-06 17:18:00,17:18,2019/07/06
2019-07-06 17:24:00,488.1834491913333,2019-07-06 17:24:00,17:24,2019/07/06
2019-07-06 17:30:00,510.50125919400006,2019-07-06 17:30:00,17:30,2019/07/06
2019-07-06 17:36:00,483.2630447943334,2019-07-06 17:36:00,17:36,2019/07/06
2019-07-06 17:42:00,493.61074919416666,2019-07-06 17:42:00,17:42,2019/07/06
2019-07-06 17:48:00,501.645274193,2019-07-06 17:48:00,17:48,2019/07/06
2019-07-06 17:54:00,484.5194411958333,2019-07-06 17:54:00,17:54,2019/07/06
2019-07-06 18:00:00,475.13546819516665,2019-07-06 18:00:00,18:00,2019/07/06
2019-07-06 18:06:00,491.65924379716665,2019-07-06 18:06:00,18:06,2019/07/06
2019-07-06 18:12:00,480.7079237968333,2019-07-06 18:12:00,18:12,2019/07/06
2019-07-06 18:18:00,482.827406392,2019-07-06 18:18:00,18:18,2019/07/06
2019-07-06 18:24:00,517.4748005953334,2019-07-06 18:24:00,18:24,2019/07/06
2019-07-06 18:30:00,503.4840173955001,2019-07-06 18:30:00,18:30,2019/07/06
2019-07-06 18:36:00,486.6703013961667,2019-07-06 18:36:00,18:36,2019/07/06
2019-07-06 18:42:00,488.3761043955,2019-07-06 18:42:00,18:42,2019/07/06
2019-07-06 18:48:00,472.3288415986667,2019-07-06 18:48:00,18:48,2019/07/06
2019-07-06 18:54:00,482.37634739633336,2019-07-06 18:54:00,18:54,2019/07/06
2019-07-06 19:00:00,483.5681627960001,2019-07-06 19:00:00,19:00,2019/07/06
2019-07-06 19:06:00,547.2049829951667,2019-07-06 19:06:00,19:06,2019/07/06
2019-07-06 19:12:00,520.0592051970001,2019-07-06 19:12:00,19:12,2019/07/06
2019-07-06 19:18:00,512.6365655948333,2019-07-06 19:18:00,19:18,2019/07/06
2019-07-06 19:24:00,475.05209699333335,2019-07-06 19:24:00,19:24,2019/07/06
2019-07-06 19:30:00,462.9267761915,2019-07-06 19:30:00,19:30,2019/07/06
2019-07-06 19:36:00,470.86942259383335,2019-07-06 19:36:00,19:36,2019/07/06
2019-07-06 19:42:00,486.31830359533336,2019-07-06 19:42:00,19:42,2019/07/06
2019-07-06 19:48:00,460.4532599985,2019-07-06 19:48:00,19:48,2019/07/06
2019-07-06 19:54:00,517.9536395961667,2019-07-06 19:54:00,19:54,2019/07/06
2019-07-06 20:00:00,515.749743594,2019-07-06 20:00:00,20:00,2019/07/06
2019-07-06 20:06:00,502.27193159383336,2019-07-06 20:06:00,20:06,2019/07/06
2019-07-06 20:12:00,490.4213099921667,2019-07-06 20:12:00,20:12,2019/07/06
2019-07-06 20:18:00,466.9117001960001,2019-07-06 20:18:00,20:18,2019/07/06
2019-07-06 20:24:00,463.095326998,2019-07-06 20:24:00,20:24,2019/07/06
2019-07-06 20:30:00,490.632225594,2019-07-06 20:30:00,20:30,2019/07/06
2019-07-06 20:36:00,509.33137679399994,2019-07-06 20:36:00,20:36,2019/07/06
2019-07-06 20:42:00,510.488785194,2019-07-06 20:42:00,20:42,2019/07/06
2019-07-06 20:48:00,505.922001594,2019-07-06 20:48:00,20:48,2019/07/06
2019-07-06 20:54:00,470.0250569966667,2019-07-06 20:54:00,20:54,2019/07/06
2019-07-06 21:00:00,485.4924053971667,2019-07-06 21:00:00,21:00,2019/07/06
2019-07-06 21:06:00,507.8683343966666,2019-07-06 21:06:00,21:06,2019/07/06
2019-07-06 21:12:00,456.79417919783333,2019-07-06 21:12:00,21:12,2019/07/06
2019-07-06 21:18:00,470.4437597958334,2019-07-06 21:18:00,21:18,2019/07/06
2019-07-06 21:24:00,499.9292141948333,2019-07-06 21:24:00,21:24,2019/07/06
2019-07-06 21:30:00,495.4573331968333,2019-07-06 21:30:00,21:30,2019/07/06
2019-07-06 21:36:00,459.159318598,2019-07-06 21:36:00,21:36,2019/07/06
2019-07-06 21:42:00,462.15923219816665,2019-07-06 21:42:00,21:42,2019/07/06
2019-07-06 21:48:00,470.85144419750003,2019-07-06 21:48:00,21:48,2019/07/06
2019-07-06 21:54:00,466.6296593961667,2019-07-06 21:54:00,21:54,2019/07/06
2019-07-06 22:00:00,505.5301601958333,2019-07-06 22:00:00,22:00,2019/07/06
2019-07-06 22:06:00,550.1672399953333,2019-07-06 22:06:00,22:06,2019/07/06
2019-07-06 22:12:00,653.7586559974999,2019-07-06 22:12:00,22:12,2019/07/06
2019-07-06 22:18:00,545.0432177983333,2019-07-06 22:18:00,22:18,2019/07/06
2019-07-06 22:24:00,526.6719065975,2019-07-06 22:24:00,22:24,2019/07/06
2019-07-06 22:30:00,505.0927613951667,2019-07-06 22:30:00,22:30,2019/07/06
2019-07-06 22:36:00,490.8978137968333,2019-07-06 22:36:00,22:36,2019/07/06
2019-07-06 22:42:00,475.5847283965,2019-07-06 22:42:00,22:42,2019/07/06
2019-07-06 22:48:00,478.5023039966666,2019-07-06 22:48:00,22:48,2019/07/06
2019-07-06 22:54:00,493.3990739968333,2019-07-06 22:54:00,22:54,2019/07/06
2019-07-06 23:00:00,548.8964681958333,2019-07-06 23:00:00,23:00,2019/07/06
2019-07-06 23:06:00,560.6447327956666,2019-07-06 23:06:00,23:06,2019/07/06
2019-07-06 23:12:00,532.7310347951667,2019-07-06 23:12:00,23:12,2019/07/06
2019-07-06 23:18:00,469.2301463955,2019-07-06 23:18:00,23:18,2019/07/06
2019-07-06 23:24:00,463.7305529953333,2019-07-06 23:24:00,23:24,2019/07/06
2019-07-06 23:30:00,467.43055859483337,2019-07-06 23:30:00,23:30,2019/07/06
2019-07-06 23:36:00,533.0000057970001,2019-07-06 23:36:00,23:36,2019/07/06
2019-07-06 23:42:00,572.8409939974999,2019-07-06 23:42:00,23:42,2019/07/06
2019-07-06 23:48:00,565.3028585991666,2019-07-06 23:48:00,23:48,2019/07/06
2019-07-06 23:54:00,552.606434999,2019-07-06 23:54:00,23:54,2019/07/06
2019-07-13 00:00:00,547.2128615968334,2019-07-13 00:00:00,00:00,2019/07/13
2019-07-13 00:06:00,522.6154961945,2019-07-13 00:06:00,00:06,2019/07/13
2019-07-13 00:12:00,493.32460379549997,2019-07-13 00:12:00,00:12,2019/07/13
2019-07-13 00:18:00,516.0688079956666,2019-07-13 00:18:00,00:18,2019/07/13
2019-07-13 00:24:00,561.865145398,2019-07-13 00:24:00,00:24,2019/07/13
2019-07-13 00:30:00,531.3760841965,2019-07-13 00:30:00,00:30,2019/07/13
2019-07-13 00:36:00,492.02644079550004,2019-07-13 00:36:00,00:36,2019/07/13
2019-07-13 00:42:00,483.281501398,2019-07-13 00:42:00,00:42,2019/07/13
2019-07-13 00:48:00,515.7141497998333,2019-07-13 00:48:00,00:48,2019/07/13
2019-07-13 00:54:00,506.351392799,2019-07-13 00:54:00,00:54,2019/07/13
2019-07-13 01:00:00,495.18826139816673,2019-07-13 01:00:00,01:00,2019/07/13
2019-07-13 01:06:00,461.43864479949997,2019-07-13 01:06:00,01:06,2019/07/13
2019-07-13 01:12:00,508.6412279983333,2019-07-13 01:12:00,01:12,2019/07/13
2019-07-13 01:18:00,516.5153993981667,2019-07-13 01:18:00,01:18,2019/07/13
2019-07-13 01:24:00,491.9348723955,2019-07-13 01:24:00,01:24,2019/07/13
2019-07-13 01:30:00,498.04062839400007,2019-07-13 01:30:00,01:30,2019/07/13
2019-07-13 01:36:00,494.5448789926667,2019-07-13 01:36:00,01:36,2019/07/13
2019-07-13 01:42:00,478.9559981948332,2019-07-13 01:42:00,01:42,2019/07/13
2019-07-13 01:48:00,500.62518539683333,2019-07-13 01:48:00,01:48,2019/07/13
2019-07-13 01:54:00,533.4002783986667,2019-07-13 01:54:00,01:54,2019/07/13
2019-07-13 02:00:00,571.3459685998333,2019-07-13 02:00:00,02:00,2019/07/13
2019-07-13 02:06:00,581.5017599981667,2019-07-13 02:06:00,02:06,2019/07/13
2019-07-13 02:12:00,544.8696125971667,2019-07-13 02:12:00,02:12,2019/07/13
2019-07-13 02:18:00,517.1934731963333,2019-07-13 02:18:00,02:18,2019/07/13
2019-07-13 02:24:00,561.5775065968332,2019-07-13 02:24:00,02:24,2019/07/13
2019-07-13 02:30:00,530.6155301968334,2019-07-13 02:30:00,02:30,2019/07/13
2019-07-13 02:36:00,522.4426577968334,2019-07-13 02:36:00,02:36,2019/07/13
2019-07-13 02:42:00,547.5526205998333,2019-07-13 02:42:00,02:42,2019/07/13
2019-07-13 02:48:00,525.9107693981665,2019-07-13 02:48:00,02:48,2019/07/13
2019-07-13 02:54:00,502.62318239499996,2019-07-13 02:54:00,02:54,2019/07/13
2019-07-13 03:00:00,508.9024811953332,2019-07-13 03:00:00,03:00,2019/07/13
2019-07-13 03:06:00,502.73090279816665,2019-07-13 03:06:00,03:06,2019/07/13
2019-07-13 03:12:00,559.2311189991666,2019-07-13 03:12:00,03:12,2019/07/13
2019-07-13 03:18:00,518.8938965990001,2019-07-13 03:18:00,03:18,2019/07/13
2019-07-13 03:24:00,514.6620941976668,2019-07-13 03:24:00,03:24,2019/07/13
2019-07-13 03:30:00,559.6474241973334,2019-07-13 03:30:00,03:30,2019/07/13
2019-07-13 03:36:00,519.3985151981667,2019-07-13 03:36:00,03:36,2019/07/13
2019-07-13 03:42:00,538.4613083978334,2019-07-13 03:42:00,03:42,2019/07/13
2019-07-13 03:48:00,566.0795327980001,2019-07-13 03:48:00,03:48,2019/07/13
2019-07-13 03:54:00,566.3795243976665,2019-07-13 03:54:00,03:54,2019/07/13
2019-07-13 04:00:00,558.3883301958333,2019-07-13 04:00:00,04:00,2019/07/13
2019-07-13 04:06:00,548.4202613955,2019-07-13 04:06:00,04:06,2019/07/13
2019-07-13 04:12:00,528.1856585991667,2019-07-13 04:12:00,04:12,2019/07/13
